timestamp,trace_id,span_id,service,dosya,status,error,duration_ms,anomaly_score,is_real_anomaly
2014-02-15 03:05:00,trace-221958,span-25795,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.7302988692787749,0.7446180153147394,0
2014-02-15 03:10:00,trace-359178,span-86820,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.05691889210768033,0.6185986261787604,0
2014-02-15 03:15:00,trace-621430,span-47194,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.13181574060937049,0.483341913906954,0
2014-02-15 03:20:00,trace-275203,span-70263,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.14515269016986806,0.4804048245211781,0
2014-02-15 03:25:00,trace-429365,span-74820,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.1591871680758829,0.4804048245211781,0
2014-02-16 03:05:00,trace-818315,span-74925,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.3574912783121902,0.7662310369224519,0
2014-02-16 03:10:00,trace-891743,span-93104,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.12350738422263123,0.6188107484380233,0
2014-02-16 03:15:00,trace-521909,span-81932,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.1303522529992174,0.5029458496807179,0
2014-02-16 03:20:00,trace-600186,span-35658,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.06335632965328275,0.5130258690339857,0
2014-02-16 03:25:00,trace-249503,span-12747,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.1268369948005419,0.4987733103666989,0
2014-02-17 03:15:00,trace-165725,span-94654,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.4642014564190624,0.7247794565830802,0
2014-02-17 03:20:00,trace-691723,span-66886,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.15990117547924385,0.5886965653904259,0
2014-02-17 03:25:00,trace-373538,span-79092,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.1397644040619171,0.4760289609370112,0
2014-02-17 03:30:00,trace-589492,span-90038,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.10791100191816885,0.4760861780200175,0
2014-02-17 03:35:00,trace-370936,span-83969,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.06297499566705378,0.4886051024876975,0
2014-02-18 03:20:00,trace-517113,span-78148,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.3688764514017508,0.765123115831429,0
2014-02-18 03:25:00,trace-351995,span-33483,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.056021809399902166,0.6371885153646256,0
2014-02-18 03:30:00,trace-356508,span-27159,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.10904322473177572,0.499938701989967,0
2014-02-18 03:35:00,trace-704365,span-45920,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.12107060701376092,0.4970517368947212,0
2014-02-18 03:40:00,trace-824839,span-99475,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.06287854126963198,0.5144237395971824,0
2014-02-19 03:35:00,trace-308261,span-88953,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.483103709348827,0.7397322404238177,0
2014-02-19 03:40:00,trace-371836,span-55758,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.15234646391829193,0.5952776346835927,0
2014-02-19 03:45:00,trace-302283,span-75697,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.06323196623044791,0.4975004377972687,0
2014-02-19 03:50:00,trace-723587,span-42606,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.15661245899723908,0.4822829894885824,0
2014-02-19 03:55:00,trace-587879,span-50397,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.11594789513573087,0.4825053360851848,0
2014-02-20 03:35:00,trace-363160,span-99789,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.4863511474238786,0.7885546230179656,0
2014-02-20 03:40:00,trace-123247,span-34300,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.05996361443883086,0.6565898179444111,0
2014-02-20 03:45:00,trace-633556,span-96807,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.12443657564942151,0.5206634580664687,0
2014-02-20 03:50:00,trace-842139,span-49099,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.13628851005728213,0.5177728270256825,0
2014-02-20 03:55:00,trace-336584,span-48044,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.15019775816841655,0.5169576287899729,0
2014-02-21 03:25:00,trace-476896,span-58984,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.9116076394243309,0.7882060892673671,0
2014-02-21 03:30:00,trace-220151,span-72592,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.11785116053023165,0.6372391566907394,0
2014-02-21 03:35:00,trace-748663,span-58190,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.07432818171120763,0.5312147601323058,0
2014-02-21 03:40:00,trace-401648,span-43159,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.14409157847256412,0.5215307815072767,0
2014-02-21 03:45:00,trace-229312,span-22666,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.10950955761155998,0.5196697232164713,0
2014-02-22 03:30:00,trace-388998,span-74505,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.2424383117531563,0.7447212922394155,0
2014-02-22 03:35:00,trace-384806,span-18392,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.07135370904970958,0.6224278277485367,0
2014-02-22 03:40:00,trace-475713,span-62256,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.10895588089510207,0.4899262820985376,0
2014-02-22 03:45:00,trace-921654,span-87373,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.12276967940301226,0.4842596898892816,0
2014-02-22 03:50:00,trace-589570,span-94651,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.0717415632208618,0.5016109778105583,0
2014-02-23 03:35:00,trace-124538,span-80592,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.376378562857789,0.7397322404238177,0
2014-02-23 03:40:00,trace-239182,span-89309,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.07521132496062462,0.6187014834423561,0
2014-02-23 03:45:00,trace-314020,span-16910,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.12092526210000698,0.4830641784263524,0
2014-02-23 03:50:00,trace-745914,span-10206,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.13205823139870512,0.4822622847819126,0
2014-02-23 03:55:00,trace-222409,span-33419,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.11298298048684113,0.4800921299906112,0
2014-02-24 03:30:00,trace-869598,span-60015,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.5459910651650808,0.7448387764753004,0
2014-02-24 03:35:00,trace-731347,span-64268,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.13646624559935983,0.5973760304727915,0
2014-02-24 03:40:00,trace-511357,span-90356,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.11876262969906061,0.4845919676456638,0
2014-02-24 03:45:00,trace-298286,span-43827,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.15773695138190777,0.4819843401063384,0
2014-02-24 03:50:00,trace-961882,span-32299,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.07734401802184394,0.4987662160449705,0
2014-02-25 03:10:00,trace-164044,span-52557,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.5695086388802124,0.7515945154861963,0
2014-02-25 03:15:00,trace-626981,span-79163,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.12952493320585162,0.6060647111981843,0
2014-02-25 03:20:00,trace-252906,span-28047,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.15047879231679376,0.4935510672562706,0
2014-02-25 03:25:00,trace-508923,span-31976,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.12424498625849191,0.4935510672562706,0
2014-02-25 03:30:00,trace-910208,span-40080,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.11941732471224809,0.4935510672562706,0
2014-02-26 03:15:00,trace-554589,span-16776,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,1.7291338603700417,0.76667473034817,0
2014-02-26 03:20:00,trace-679304,span-19474,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.052983536246023435,0.6386885177476171,0
2014-02-26 03:25:00,trace-121959,span-15530,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.12957322976877456,0.5005792907582272,0
2014-02-26 03:30:00,trace-890180,span-23545,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.12342608105011157,0.5004456092507157,0
2014-02-26 03:35:00,trace-265838,span-83530,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,WARNING,,0.12266511481069589,0.4984518313859941,0
2014-02-26 22:05:00,trace-693128,span-64384,ec2-compute-service,ec2_cpu_utilization_24ae8d.csv,ERROR,CPUUtilizationHigh: CPU usage spike detected (2.3%),1.9360429708893812,0.9999999991808052,1
